OBJECTID,DESCRIPTION,ID,GENZ_FY,GENZ_FY_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
655,91741 (Glendora),91741,5754,21.82,21.82,60190000.0,39586.69749683478,1756054260270,Synapse54,1756054260270,Synapse54
656,91744 (La Puente),91744,17816,23.9,23.9,32538750.0,39124.268064538584,1756054260270,Synapse54,1756054260270,Synapse54
657,91745 (Hacienda Heights),91745,9931,19.78,19.78,56866250.0,43333.45379098072,1756054260270,Synapse54,1756054260270,Synapse54
658,91746 (La Puente),91746,6592,23.36,23.36,23596250.0,39000.102173004336,1756054260270,Synapse54,1756054260270,Synapse54
659,91748 (Rowland Heights),91748,7927,19.25,19.25,56602500.0,41262.66209312369,1756054260270,Synapse54,1756054260270,Synapse54
660,91750 (La Verne),91750,6337,20.34,20.34,64806250.0,67234.23283338828,1756054260270,Synapse54,1756054260270,Synapse54
661,91752 (Mira Loma),91752,9785,23.25,23.25,57392500.0,36481.300403723304,1756054260270,Synapse54,1756054260270,Synapse54
662,91754 (Monterey Park),91754,6354,20.25,20.25,17842500.0,23795.923137523278,1756054260270,Synapse54,1756054260270,Synapse54
663,91755 (Monterey Park),91755,5288,19.34,19.34,12627500.0,18375.071934859578,1756054260270,Synapse54,1756054260270,Synapse54
664,91759 (Mt Baldy),91759,100,15.7,15.7,316063750.0,118230.055061077,1756054260270,Synapse54,1756054260270,Synapse54
665,91761 (Ontario),91761,16775,23.77,23.77,109550000.0,52566.77413391127,1756054260270,Synapse54,1756054260270,Synapse54
666,91762 (Ontario),91762,16120,24.61,24.61,51350000.0,73328.37334082974,1756054260270,Synapse54,1756054260270,Synapse54
667,91763 (Montclair),91763,9892,26.24,26.24,19906250.0,25357.583667619256,1756054260270,Synapse54,1756054260270,Synapse54
668,91764 (Ontario),91764,16374,26.75,26.75,30267500.0,34817.4165608199,1756054260270,Synapse54,1756054260270,Synapse54
669,91765 (Diamond Bar),91765,8366,19.25,19.25,71737500.0,50689.77397150056,1756054260270,Synapse54,1756054260270,Synapse54
670,91766 (Pomona),91766,18389,27.5,27.5,38575000.0,31394.182572355923,1756054260270,Synapse54,1756054260270,Synapse54
671,91767 (Pomona),91767,12434,24.95,24.95,21447500.0,26306.303378654346,1756054260270,Synapse54,1756054260270,Synapse54
672,91768 (Pomona),91768,10473,31.24,31.24,29683350.0,37123.5517709109,1756054260270,Synapse54,1756054260270,Synapse54
673,91770 (Rosemead),91770,11860,21.4,21.4,24996250.0,29064.449656143457,1756054260270,Synapse54,1756054260270,Synapse54
674,91773 (San Dimas),91773,6519,19.71,19.71,57843750.0,62594.889893911095,1756054260270,Synapse54,1756054260270,Synapse54
675,91775 (San Gabriel),91775,4823,20.58,20.58,11971250.0,19437.827969198494,1756054260270,Synapse54,1756054260270,Synapse54
676,91776 (San Gabriel),91776,6978,19.34,19.34,12967500.0,18472.57182694214,1756054260270,Synapse54,1756054260270,Synapse54
677,91780 (Temple City),91780,6857,20.04,20.04,14507500.0,22121.861763488258,1756054260270,Synapse54,1756054260270,Synapse54
678,91784 (Upland),91784,4997,18.16,18.16,35171250.0,29161.18478267458,1756054260270,Synapse54,1756054260270,Synapse54
679,91786 (Upland),91786,17048,28.7,28.7,35346250.0,31991.00409242429,1756054260270,Synapse54,1756054260270,Synapse54
680,91789 (Walnut),91789,7904,19.95,19.95,58161250.0,54052.083583793996,1756054260270,Synapse54,1756054260270,Synapse54
681,91790 (West Covina),91790,9712,21.82,21.82,21836250.0,28981.750741303436,1756054260270,Synapse54,1756054260270,Synapse54
682,91791 (West Covina),91791,6830,21.04,21.04,25442500.0,32964.975060736644,1756054260270,Synapse54,1756054260270,Synapse54
683,91792 (West Covina),91792,5859,20.68,20.68,13858750.0,28265.18639139845,1756054260270,Synapse54,1756054260270,Synapse54
684,91801 (Alhambra),91801,9763,19.26,19.26,16666250.0,23255.903329415596,1756054260270,Synapse54,1756054260270,Synapse54
685,91803 (Alhambra),91803,5202,19.39,19.39,11870000.0,18230.158217733606,1756054260270,Synapse54,1756054260270,Synapse54
686,91901 (Alpine),91901,3485,20.14,20.14,362565000.0,113396.40056154315,1756054260270,Synapse54,1756054260270,Synapse54
687,91902 (Bonita),91902,3541,20.33,20.33,46932500.0,53539.232553526504,1756054260270,Synapse54,1756054260270,Synapse54
688,91905 (Boulevard),91905,365,19.47,19.47,480266250.0,137901.704823621,1756054260270,Synapse54,1756054260270,Synapse54
689,91906 (Campo),91906,837,22.46,22.46,568161250.0,165829.3483533896,1756054260270,Synapse54,1756054260270,Synapse54
690,91910 (Chula Vista),91910,18409,23.35,23.35,43662500.0,41059.6689800105,1756054260270,Synapse54,1756054260270,Synapse54
691,91911 (Chula Vista),91911,20839,24.74,24.74,43521250.0,32062.06894798441,1756054260270,Synapse54,1756054260270,Synapse54
692,91913 (Chula Vista),91913,15865,24.05,24.05,36198750.0,34493.6259746854,1756054260270,Synapse54,1756054260270,Synapse54
693,91914 (Chula Vista),91914,4056,24.63,24.63,27112500.0,30977.564876109318,1756054260270,Synapse54,1756054260270,Synapse54
694,91915 (Chula Vista),91915,8739,23.87,23.87,30377500.0,26297.18668546474,1756054260270,Synapse54,1756054260270,Synapse54
695,91916 (Descanso),91916,409,17.58,17.58,489486250.0,136566.8868792777,1756054260270,Synapse54,1756054260270,Synapse54
696,91917 (Dulzura),91917,268,28.79,28.79,170501250.0,87821.04231048128,1756054260270,Synapse54,1756054260270,Synapse54
697,91931 (Guatay),91931,0,0.0,0.0,776250.0,3923.1347698046866,1756054260270,Synapse54,1756054260270,Synapse54
698,91932 (Imperial Beach),91932,6099,24.13,24.13,19790000.0,32437.408263823254,1756054260270,Synapse54,1756054260270,Synapse54
699,91934 (Jacumba),91934,133,16.92,16.92,91285000.0,55214.38562692068,1756054260270,Synapse54,1756054260270,Synapse54
700,91935 (Jamul),91935,2541,22.18,22.18,458893750.0,144300.59797150828,1756054260270,Synapse54,1756054260270,Synapse54
701,91941 (La Mesa),91941,6926,20.58,20.58,29638750.0,43665.96498245795,1756054260270,Synapse54,1756054260270,Synapse54
702,91942 (La Mesa),91942,8194,20.16,20.16,22065000.0,31885.146956257286,1756054260270,Synapse54,1756054260270,Synapse54
703,91945 (Lemon Grove),91945,6168,23.02,23.02,14385000.0,23329.01517802078,1756054260270,Synapse54,1756054260270,Synapse54
704,91950 (National City),91950,14928,26.14,26.14,27946250.0,31918.837874227782,1756054260270,Synapse54,1756054260270,Synapse54
705,91962 (Pine Valley),91962,357,17.41,17.41,427600000.0,145557.96553234998,1756054260270,Synapse54,1756054260270,Synapse54
706,91963 (Potrero),91963,277,25.67,25.67,163753750.0,61290.88469445845,1756054260270,Synapse54,1756054260270,Synapse54
707,91977 (Spring Valley),91977,14169,23.84,23.84,38967500.0,36187.29973099256,1756054260270,Synapse54,1756054260270,Synapse54
708,91978 (Spring Valley),91978,2253,22.55,22.55,42562500.0,45264.6515618072,1756054260270,Synapse54,1756054260270,Synapse54
709,91980 (Tecate),91980,53,23.56,23.56,72455000.0,54234.84199317963,1756054260270,Synapse54,1756054260270,Synapse54
710,92003 (Bonsall),92003,941,17.21,17.21,61822500.0,51447.69118264772,1756054260270,Synapse54,1756054260270,Synapse54
711,92004 (Borrego Springs),92004,451,13.26,13.26,2755796250.0,309492.28355230484,1756054260270,Synapse54,1756054260270,Synapse54
712,92007 (Cardiff By The Sea),92007,1761,16.34,16.34,12745000.0,19112.11331105376,1756054260270,Synapse54,1756054260270,Synapse54
713,92008 (Carlsbad),92008,5920,20.62,20.62,39565000.0,46647.41324668632,1756054260270,Synapse54,1756054260270,Synapse54
714,92009 (Carlsbad),92009,9014,20.79,20.79,43806250.0,33493.04823766271,1756054260270,Synapse54,1756054260270,Synapse54
715,92010 (Carlsbad),92010,4255,22.13,22.13,30371250.0,33963.56105229938,1756054260270,Synapse54,1756054260270,Synapse54
716,92011 (Carlsbad),92011,4831,19.93,19.93,26496250.0,24384.479086382034,1756054260270,Synapse54,1756054260270,Synapse54
717,92014 (Del Mar),92014,2087,16.49,16.49,25465000.0,38284.01021296196,1756054260270,Synapse54,1756054260270,Synapse54
718,92019 (El Cajon),92019,9146,21.96,21.96,104795000.0,71505.31829838835,1756054260270,Synapse54,1756054260270,Synapse54
719,92020 (El Cajon),92020,14671,23.77,23.77,43247500.0,46187.34885426449,1756054260270,Synapse54,1756054260270,Synapse54
720,92021 (El Cajon),92021,15899,23.69,23.69,107097500.0,73745.97119356938,1756054260270,Synapse54,1756054260270,Synapse54
721,92024 (Encinitas),92024,10285,19.7,19.7,67452500.0,62635.673330256825,1756054260270,Synapse54,1756054260270,Synapse54
722,92025 (Escondido),92025,13916,26.21,26.21,93698750.0,68746.89361140343,1756054260270,Synapse54,1756054260270,Synapse54
723,92026 (Escondido),92026,11455,21.46,21.46,135813750.0,103650.25289980373,1756054260270,Synapse54,1756054260270,Synapse54
724,92027 (Escondido),92027,13481,24.73,24.73,219755000.0,95785.6925693835,1756054260270,Synapse54,1756054260270,Synapse54
725,92028 (Fallbrook),92028,10704,20.52,20.52,503325000.0,193709.268729263,1756054260270,Synapse54,1756054260270,Synapse54
726,92029 (Escondido),92029,3975,18.34,18.34,90052500.0,66471.5866854447,1756054260270,Synapse54,1756054260270,Synapse54
727,92036 (Julian),92036,511,14.0,14.0,1557928750.0,373162.5552551034,1756054260270,Synapse54,1756054260270,Synapse54
728,92037 (La Jolla),92037,10592,26.47,26.47,44371250.0,55773.846103464304,1756054260270,Synapse54,1756054260270,Synapse54
729,92040 (Lakeside),92040,9002,20.89,20.89,304778750.0,129285.32215514331,1756054260270,Synapse54,1756054260270,Synapse54
730,92054 (Oceanside),92054,8531,21.98,21.98,26290000.0,35967.96563348782,1756054260270,Synapse54,1756054260270,Synapse54
731,92055 (Camp Pendleton),92055,4353,73.59,73.59,537333750.0,173246.12184179938,1756054260270,Synapse54,1756054260270,Synapse54
732,92056 (Oceanside),92056,10889,20.05,20.05,46150000.0,49491.2703285793,1756054260270,Synapse54,1756054260270,Synapse54
733,92057 (Oceanside),92057,12181,21.52,21.52,56610000.0,48606.91924802012,1756054260270,Synapse54,1756054260270,Synapse54
734,92058 (Oceanside),92058,21243,48.7,48.7,146291250.0,83468.04306581606,1756054260270,Synapse54,1756054260270,Synapse54
735,92059 (Pala),92059,402,23.58,23.58,274770000.0,123147.33116847563,1756054260270,Synapse54,1756054260270,Synapse54
736,92060 (Palomar Mountain),92060,6,12.0,12.0,39647500.0,41324.57383936094,1756054260270,Synapse54,1756054260270,Synapse54
737,92061 (Pauma Valley),92061,505,19.13,19.13,152427500.0,98264.94876774035,1756054260270,Synapse54,1756054260270,Synapse54
738,92064 (Poway),92064,9929,20.8,20.8,143201250.0,66815.11447392941,1756054260270,Synapse54,1756054260270,Synapse54
739,92065 (Ramona),92065,7530,20.99,20.99,563293750.0,164993.16885325164,1756054260270,Synapse54,1756054260270,Synapse54
740,92066 (Ranchita),92066,64,18.03,18.03,253581250.0,81707.17710868688,1756054260270,Synapse54,1756054260270,Synapse54
741,92067 (Rancho Santa Fe),92067,1202,17.72,17.72,55340000.0,71114.02401652835,1756054260270,Synapse54,1756054260270,Synapse54
742,92069 (San Marcos),92069,12521,26.06,26.06,68471250.0,60483.51840791598,1756054260270,Synapse54,1756054260270,Synapse54
743,92070 (Santa Ysabel),92070,152,13.58,13.58,537896250.0,204316.19433570775,1756054260270,Synapse54,1756054260270,Synapse54
744,92071 (Santee),92071,12649,20.96,20.96,129168750.0,71530.10536831754,1756054260270,Synapse54,1756054260270,Synapse54
745,92075 (Solana Beach),92075,2488,20.24,20.24,12186250.0,23245.287296878152,1756054260270,Synapse54,1756054260270,Synapse54
746,92078 (San Marcos),92078,12563,23.36,23.36,62546250.0,47185.08902531449,1756054260270,Synapse54,1756054260270,Synapse54
747,92081 (Vista),92081,5755,19.41,19.41,32771250.0,34811.810639480354,1756054260270,Synapse54,1756054260270,Synapse54
748,92082 (Valley Center),92082,4306,19.72,19.72,472667500.0,177292.45341352912,1756054260270,Synapse54,1756054260270,Synapse54
749,92083 (Vista),92083,10186,26.36,26.36,20612500.0,40062.01618412018,1756054260270,Synapse54,1756054260270,Synapse54
750,92084 (Vista),92084,12120,23.12,23.12,97740000.0,61629.75103299501,1756054260270,Synapse54,1756054260270,Synapse54
751,92086 (Warner Springs),92086,219,15.16,15.16,715257500.0,225272.21215415833,1756054260270,Synapse54,1756054260270,Synapse54
752,92091 (Rancho Santa Fe),92091,533,16.54,16.54,23385000.0,66759.23483975815,1756054260270,Synapse54,1756054260270,Synapse54
753,92093 (La Jolla),92093,9791,98.99,98.99,4338750.0,13712.147400763342,1756054260270,Synapse54,1756054260270,Synapse54
754,92096 (San Marcos),92096,388,57.57,57.57,1246250.0,5131.926205095374,1756054260270,Synapse54,1756054260270,Synapse54
755,92101 (San Diego),92101,16240,25.57,25.57,17652500.0,41952.95861978602,1756054260270,Synapse54,1756054260270,Synapse54
756,92102 (San Diego),92102,11271,28.68,28.68,19357500.0,27761.519143524947,1756054260270,Synapse54,1756054260270,Synapse54
757,92103 (San Diego),92103,7330,20.88,20.88,13832500.0,20677.90575666988,1756054260270,Synapse54,1756054260270,Synapse54
758,92104 (San Diego),92104,12717,28.75,28.75,12302500.0,16443.73034689229,1756054260270,Synapse54,1756054260270,Synapse54
759,92105 (San Diego),92105,18155,28.34,28.34,20866250.0,25077.16020499865,1756054260270,Synapse54,1756054260270,Synapse54
760,92106 (San Diego),92106,5079,25.77,25.77,16973750.0,50346.39575990271,1756054260270,Synapse54,1756054260270,Synapse54
761,92107 (San Diego),92107,7298,26.63,26.63,11873750.0,21143.46010418734,1756054260270,Synapse54,1756054260270,Synapse54
762,92108 (San Diego),92108,9312,30.63,30.63,18099618.64453125,35201.407383401085,1756054260270,Synapse54,1756054260270,Synapse54
763,92109 (San Diego),92109,13589,31.07,31.07,27806546.32421875,87091.05516929962,1756054260270,Synapse54,1756054260270,Synapse54
764,92110 (San Diego),92110,11423,35.12,35.12,18492500.0,35509.166249758426,1756054260270,Synapse54,1756054260270,Synapse54
765,92111 (San Diego),92111,11068,23.0,23.0,36671136.3671875,39976.35111913949,1756054260270,Synapse54,1756054260270,Synapse54
766,92113 (San Diego),92113,13768,30.19,30.19,16136250.0,26345.856708401625,1756054260270,Synapse54,1756054260270,Synapse54
767,92114 (San Diego),92114,14939,23.49,23.49,30587500.0,30798.863672713847,1756054260270,Synapse54,1756054260270,Synapse54
768,92115 (San Diego),92115,23106,37.02,37.02,22681250.0,33254.94500453067,1756054260270,Synapse54,1756054260270,Synapse54
769,92116 (San Diego),92116,7966,25.88,25.88,12396250.0,19553.345036492923,1756054260270,Synapse54,1756054260270,Synapse54
770,92117 (San Diego),92117,9471,19.3,19.3,32085000.0,29129.845717873457,1756054260270,Synapse54,1756054260270,Synapse54
771,92118 (Coronado),92118,5516,29.71,29.71,15557500.0,52704.40876973735,1756054260270,Synapse54,1756054260270,Synapse54
772,92119 (San Diego),92119,4453,19.18,19.18,22577500.0,24696.36141588736,1756054260270,Synapse54,1756054260270,Synapse54
773,92120 (San Diego),92120,6194,20.92,20.92,23672500.0,26212.37973772826,1756054260270,Synapse54,1756054260270,Synapse54
774,92121 (San Diego),92121,1461,33.98,33.98,47117500.0,44525.543995451764,1756054260270,Synapse54,1756054260270,Synapse54
775,92122 (San Diego),92122,16173,35.38,35.38,22580000.0,22292.10882187187,1756054260270,Synapse54,1756054260270,Synapse54
776,92123 (San Diego),92123,7695,23.72,23.72,29283750.0,28549.865521880685,1756054260270,Synapse54,1756054260270,Synapse54
777,92124 (San Diego),92124,6753,23.16,23.16,30825000.0,29218.585442232834,1756054260270,Synapse54,1756054260270,Synapse54
778,92126 (San Diego),92126,16979,22.09,22.09,38500000.0,30231.442913755007,1756054260270,Synapse54,1756054260270,Synapse54
779,92127 (San Diego),92127,12612,23.86,23.86,83867500.0,47997.98998967557,1756054260270,Synapse54,1756054260270,Synapse54
780,92128 (San Diego),92128,8820,18.25,18.25,43265000.0,46530.56808066494,1756054260270,Synapse54,1756054260270,Synapse54
781,92129 (San Diego),92129,11414,20.92,20.92,49892500.0,38959.98011529699,1756054260270,Synapse54,1756054260270,Synapse54
782,92130 (San Diego),92130,15368,24.3,24.3,71188750.0,46191.327209128154,1756054260270,Synapse54,1756054260270,Synapse54
783,92131 (San Diego),92131,7800,21.18,21.18,51802500.0,48468.016179833794,1756054260270,Synapse54,1756054260270,Synapse54
784,92134 (San Diego),92134,360,95.74,95.74,857500.0,4846.759392252197,1756054260270,Synapse54,1756054260270,Synapse54
785,92135 (San Diego),92135,2118,90.98,90.98,11916818.1796875,21375.370722001364,1756054260270,Synapse54,1756054260270,Synapse54
786,92136 (San Diego),92136,6455,79.63,79.63,4217500.0,20266.08186058066,1756054260270,Synapse54,1756054260270,Synapse54
787,92139 (San Diego),92139,8103,24.23,24.23,13055000.0,17717.04625247994,1756054260270,Synapse54,1756054260270,Synapse54
788,92140 (San Diego),92140,2049,98.75,98.75,2190000.0,6728.356665717072,1756054260270,Synapse54,1756054260270,Synapse54
789,92145 (San Diego),92145,5023,84.82,84.82,73777916.66015625,57882.406537794865,1756054260270,Synapse54,1756054260270,Synapse54
790,92147 (San Diego),92147,130,50.58,50.58,291250.0,2821.4495641894096,1756054260270,Synapse54,1756054260270,Synapse54
791,92152 (San Diego),92152,6,75.0,75.0,4297500.0,22403.983924341494,1756054260270,Synapse54,1756054260270,Synapse54
792,92154 (San Diego),92154,21464,24.61,24.61,137338750.0,92148.54362376213,1756054260270,Synapse54,1756054260270,Synapse54
793,92155 (San Diego),92155,285,56.55,56.55,802500.0,4878.1073303889525,1756054260270,Synapse54,1756054260270,Synapse54
794,92173 (San Ysidro),92173,8435,28.92,28.92,13011250.0,21458.228262532906,1756054260270,Synapse54,1756054260270,Synapse54
795,92182 (San Diego),92182,242,93.8,93.8,1118750.0,6590.671581328548,1756054260270,Synapse54,1756054260270,Synapse54
796,92201 (Indio),92201,17231,25.99,25.99,64670000.0,45156.55043083316,1756054260270,Synapse54,1756054260270,Synapse54
797,92203 (Indio),92203,7741,21.49,21.49,71103750.0,50626.181985512696,1756054260270,Synapse54,1756054260270,Synapse54
798,92210 (Indian Wells),92210,432,8.35,8.35,52285000.0,39810.02526726225,1756054260270,Synapse54,1756054260270,Synapse54
799,92211 (Palm Desert),92211,3629,12.13,12.13,61500000.0,62111.085212045684,1756054260270,Synapse54,1756054260270,Synapse54
800,92220 (Banning),92220,7657,20.58,20.58,533815000.0,141065.61142151628,1756054260270,Synapse54,1756054260270,Synapse54
801,92223 (Beaumont),92223,16592,23.39,23.39,170608750.0,90619.2285822282,1756054260270,Synapse54,1756054260270,Synapse54
802,92225 (Blythe),92225,3768,25.48,25.48,1555675000.0,275906.33996726025,1756054260270,Synapse54,1756054260270,Synapse54
803,92227 (Brawley),92227,7606,27.23,27.23,1452650000.0,326084.02001691033,1756054260270,Synapse54,1756054260270,Synapse54
804,92230 (Cabazon),92230,643,24.43,24.43,72161250.0,48271.227198029635,1756054260270,Synapse54,1756054260270,Synapse54
