OBJECTID,DESCRIPTION,ID,MEDHINC_FY,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
1739,96119 (Madeline),96119,47500,47500,1139052500.0,175852.58112655274,1756054326634,Synapse54,1756054326634,Synapse54
1740,96120 (Markleeville),96120,125501,125501,1727435000.0,233679.55576885698,1756054326634,Synapse54,1756054326634,Synapse54
1741,96121 (Milford),96121,62591,62591,141520000.0,72682.58468206016,1756054326634,Synapse54,1756054326634,Synapse54
1742,96122 (Portola),96122,62802,62802,1446358750.0,343490.83029193996,1756054326634,Synapse54,1756054326634,Synapse54
1743,96123 (Ravendale),96123,47500,47500,2404328750.0,227280.88901388866,1756054326634,Synapse54,1756054326634,Synapse54
1744,96124 (Calpine),96124,79214,79214,797186250.0,157473.62278623407,1756054326634,Synapse54,1756054326634,Synapse54
1745,96125 (Sierra City),96125,83590,83590,189553750.0,104069.31614001625,1756054326634,Synapse54,1756054326634,Synapse54
1746,96126 (Sierraville),96126,64315,64315,1133325000.0,261109.1405961168,1756054326634,Synapse54,1756054326634,Synapse54
1747,96128 (Standish),96128,97073,97073,32635000.0,29202.317597424877,1756054326634,Synapse54,1756054326634,Synapse54
1748,96129 (Beckwourth),96129,76116,76116,213531250.0,89515.35475097103,1756054326634,Synapse54,1756054326634,Synapse54
1749,96130 (Susanville),96130,76302,76302,3781918750.0,502937.78486340377,1756054326634,Synapse54,1756054326634,Synapse54
