OBJECTID,name,address,locality,region,postcode,country,fsq_category,fsq_category_all,INDUSTRY_DESC,source,esri_pid,DESC_,LATITUDE,LONGITUDE,CreationDate,Creator,EditDate,Editor
303,H&R Block,2136 W Colonial Dr,Orlando,FL,32804,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,ab56d1882732b1fd52149b2e33da6409,"H&R Block, 2136 W Colonial Dr, Orlando, FL",28.552300534035666,-81.40905713923362,1754588154609,Synapse54,1754588154609,Synapse54
304,H&R Block,12399 S Orange Blossom Trl,Orlando,FL,32837,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,05de4fa1b88c686c262d8846258559d9,"H&R Block, 12399 S Orange Blossom Trl, Orlando, FL",28.38478876532427,-81.40235201334164,1754588154609,Synapse54,1754588154609,Synapse54
305,H&R Block,971 E Eau Gallie Blvd,Indian Harbour Beach,FL,32937,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,baee0341fb6e39bee1743b4c9fada05a,"H&R Block, 971 E Eau Gallie Blvd, Indian Harbour Beach, FL",28.137308500275843,-80.58419469829306,1754588154609,Synapse54,1754588154609,Synapse54
306,H&R Block,9349 Sheridan St,Hollywood,FL,33024,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,0927381e4e1317dcd7bb640ff59c9077,"H&R Block, 9349 Sheridan St, Hollywood, FL",26.032859869215866,-80.26642566029334,1754588154609,Synapse54,1754588154609,Synapse54
307,H&R Block,11223 N Williams St Ste H,Dunnellon,FL,34432,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,af21f6b141a88a56e54950f1074f9311,"H&R Block, 11223 N Williams St Ste H, Dunnellon, FL",29.060522195855963,-82.45308887322554,1754588154609,Synapse54,1754588154609,Synapse54
308,H&R Block,7227 Radio Rd,Naples,FL,34104,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,ba1c4e45e5e40943f14cfb03ba68e7f3,"H&R Block, 7227 Radio Rd, Naples, FL",26.156633175188738,-81.72144678144443,1754588154609,Synapse54,1754588154609,Synapse54
309,H&R Block,10201 Hammocks Blvd,Miami,FL,33196,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,eebedc82f412c2536072cade7b7e51d6,"H&R Block, 10201 Hammocks Blvd, Miami, FL",25.672391721204,-80.4424212802911,1754588154609,Synapse54,1754588154609,Synapse54
310,H&R Block,6800 N Dale Mabry Hwy Ste 198,Tampa,FL,33614,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,3ec3d28208dc8f45fb60a6cab11cb63e,"H&R Block, 6800 N Dale Mabry Hwy Ste 198, Tampa, FL",28.008804812310796,-82.50610153666793,1754588154609,Synapse54,1754588154609,Synapse54
311,H&R Block,116 N Congress Ave,Boynton Beach,FL,33426,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,cc848fe98cce3972b0bf9158d89e4adf,"H&R Block, 116 N Congress Ave, Boynton Beach, FL",26.52546163573518,-80.09189204392888,1754588154609,Synapse54,1754588154609,Synapse54
312,H&R Block,8239 W Sunrise Blvd,Plantation,FL,33322,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,2d573330179efd72dd55c0dfa830ec06,"H&R Block, 8239 W Sunrise Blvd, Plantation, FL",26.1496792963002,-80.26061648262468,1754588154609,Synapse54,1754588154609,Synapse54
313,H&R Block,14929 Tamiami Trl,North Port,FL,34287,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,c38b2d25cc8673b45480ee61d13d2a3a,"H&R Block, 14929 Tamiami Trl, North Port, FL",27.039771064888768,-82.22058688713521,1754588154609,Synapse54,1754588154609,Synapse54
314,H&R Block,5359 N Socrum Loop Rd,Lakeland,FL,33809,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,9bd2ea45a4e3241d6a371289713b2a0c,"H&R Block, 5359 N Socrum Loop Rd, Lakeland, FL",28.111378895145865,-81.94527877818139,1754588154609,Synapse54,1754588154609,Synapse54
315,H&R Block,30420 S Federal Hwy,Homestead,FL,33030,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,f9bbcdb7991f1aa8d8bedac6a05d5da0,"H&R Block, 30420 S Federal Hwy, Homestead, FL",25.48397620091516,-80.46213367732385,1754588154609,Synapse54,1754588154609,Synapse54
316,H&R Block,216 S Berner Rd Unit 18,Clewiston,FL,33440,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,5081551b4225ad922b5464362b1a360d,"H&R Block, 216 S Berner Rd Unit 18, Clewiston, FL",26.752833004005524,-80.94669714429274,1754588154609,Synapse54,1754588154609,Synapse54
317,H&R Block,3633 Cortez Rd W,Bradenton,FL,34210,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,d028cfda68c810d592401af855fba029,"H&R Block, 3633 Cortez Rd W, Bradenton, FL",27.461087830954916,-82.59857071009523,1754588154609,Synapse54,1754588154609,Synapse54
318,H&R Block,213 S 2nd St Unit 3,Flagler Beach,FL,32136,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,d838f24704662cba74a4cfdde864d9aa,"H&R Block, 213 S 2nd St Unit 3, Flagler Beach, FL",29.47957303964831,-81.12855884843577,1754588154609,Synapse54,1754588154609,Synapse54
319,H&R Block,4911 Sheridan St,Hollywood,FL,33021,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,ea9d044c2f591945b09af78a5dfe36dd,"H&R Block, 4911 Sheridan St, Hollywood, FL",26.03314730772104,-80.19397189283065,1754588154609,Synapse54,1754588154609,Synapse54
320,H&R Block,212 E Noble Ave,Williston,FL,32696,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,a2c44fc546dd4824f3eb694968700e1d,"H&R Block, 212 E Noble Ave, Williston, FL",29.387877044358174,-82.44512787921018,1754588154609,Synapse54,1754588154609,Synapse54
321,H&R Block,4056 3rd St S,Jacksonville Beach,FL,32250,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,2c70dfeaa786418b96ae8cf03f59073f,"H&R Block, 4056 3rd St S, Jacksonville Beach, FL",30.25714379421463,-81.39351148332318,1754588154609,Synapse54,1754588154609,Synapse54
322,H&R Block,6424 Massachusetts Ave,New Port Richey,FL,34653,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,3131a154646881250677fcf52d80ed3a,"H&R Block, 6424 Massachusetts Ave, New Port Richey, FL",28.257494231990332,-82.70831989698904,1754588154609,Synapse54,1754588154609,Synapse54
323,H&R Block,"Parkmore Plaza, 6255 Hwy 90",Milton,FL,32570,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,c2382e527818e268ab2c36bdccd6118c,"H&R Block, Parkmore Plaza, 6255 Hwy 90, Milton, FL",30.60513038591918,-87.06327068723553,1754588154609,Synapse54,1754588154609,Synapse54
324,H&R Block,1645 Gulf To Bay Blvd,Clearwater,FL,33755,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,aa813bc039e3a21554af2955679c90a2,"H&R Block, 1645 Gulf To Bay Blvd, Clearwater, FL",27.959610015820168,-82.76887864956653,1754588154609,Synapse54,1754588154609,Synapse54
325,H&R Block,6575 Manatee Ave W,Bradenton,FL,34209,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,fcca33c5218df9b48f1fe75a88a8e16f,"H&R Block, 6575 Manatee Ave W, Bradenton, FL",27.49458323232229,-82.62740986824373,1754588154609,Synapse54,1754588154609,Synapse54
326,H&R Block,4946 4th St N,Saint Petersburg,FL,33703,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,3f070b645d2a1cf0c07ebb01c4df4145,"H&R Block, 4946 4th St N, Saint Petersburg, FL",27.81720592909617,-82.6389410726254,1754588154609,Synapse54,1754588154609,Synapse54
327,H&R Block,1672 S Missouri Ave,Clearwater,FL,33756,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,b48000ae28482067dcb6b4a9f11c0aaf,"H&R Block, 1672 S Missouri Ave, Clearwater, FL",27.93612686395276,-82.78861975495913,1754588154609,Synapse54,1754588154609,Synapse54
328,H&R Block,3556 Clark Rd,Sarasota,FL,34231,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,7eac04bbfb4acaeb873b56f12fe93ae8,"H&R Block, 3556 Clark Rd, Sarasota, FL",27.268127016650364,-82.5010956891202,1754588154609,Synapse54,1754588154609,Synapse54
329,H&R Block,1680 NE Miami Gardens Dr,Miami,FL,33179,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,8f3e1337a129efe0b71332af361ba03c,"H&R Block, 1680 NE Miami Gardens Dr, Miami, FL",25.94455185681798,-80.1667185504161,1754588154609,Synapse54,1754588154609,Synapse54
330,H&R Block,4208 Northlake Blvd Ste A,Palm Beach Gardens,FL,33410,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,c42f20757f5a6da27e5c60d3c54c4e28,"H&R Block, 4208 Northlake Blvd Ste A, Palm Beach Gardens, FL",26.806331921886645,-80.10179989557406,1754588154609,Synapse54,1754588154609,Synapse54
331,H&R Block,2025 Murrell Rd Ste 140,Rockledge,FL,32955,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,6d48d13adbacb41eaa6f963e2533ff5a,"H&R Block, 2025 Murrell Rd Ste 140, Rockledge, FL",28.318489136839396,-80.7224938190516,1754588154609,Synapse54,1754588154609,Synapse54
332,H&R Block,4928 10th Ave N,Greenacres,FL,33463,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,5aa8fe6021d680c5a1011914dfd536d6,"H&R Block, 4928 10th Ave N, Greenacres, FL",26.629537647859635,-80.1187907359608,1754588154609,Synapse54,1754588154609,Synapse54
333,H&R Block,414 W Washington St,Chattahoochee,FL,32324,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,9a732c03820aa82e7c27c16d8ecaeac2,"H&R Block, 414 W Washington St, Chattahoochee, FL",30.70506444620186,-84.84758304401728,1754588154609,Synapse54,1754588154609,Synapse54
334,H&R Block,1098 Spirit Lake Rd,Winter Haven,FL,33880,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,13c1200d97a2335ceb9c2c52e8f323b8,"H&R Block, 1098 Spirit Lake Rd, Winter Haven, FL",28.00535131265615,-81.77680077072421,1754588154609,Synapse54,1754588154609,Synapse54
335,H&R Block,5957 W Oakland Park Blvd,Lauderhill,FL,33313,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,17e03a717f86fbef1939490271bde982,"H&R Block, 5957 W Oakland Park Blvd, Lauderhill, FL",26.165959996364897,-80.23105840904249,1754588154609,Synapse54,1754588154609,Synapse54
336,H&R Block,5083 Edgewater Dr,Orlando,FL,32810,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,a6da200ae6555337f8ff3e0411c9a3a0,"H&R Block, 5083 Edgewater Dr, Orlando, FL",28.606642812621256,-81.40888119340545,1754588154609,Synapse54,1754588154609,Synapse54
337,H&R Block,2215 - A Winkler Ave,Fort Myers,FL,33901,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,082b54d64a5f8eca5523da315a49c581,"H&R Block, 2215 - A Winkler Ave, Fort Myers, FL",26.604678141144312,-81.86757773734513,1754588154609,Synapse54,1754588154609,Synapse54
338,H&R Block,4821 W 4th Ave,Hialeah,FL,33012,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,b2e15f5471e47cc34f5f5bd49c693e4a,"H&R Block, 4821 W 4th Ave, Hialeah, FL",25.8658881383585,-80.29032993510663,1754588154609,Synapse54,1754588154609,Synapse54
339,H&R Block,2513 W Hillsborough Ave,Tampa,FL,33614,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,f6dda5fdd3d111d4d3006a212a9b66d5,"H&R Block, 2513 W Hillsborough Ave, Tampa, FL",27.996707248793747,-82.48522617977005,1754588154609,Synapse54,1754588154609,Synapse54
340,H&R Block,2750 E Fowler Ave Ste 325,Tampa,FL,33612,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,fe86542a4d8a515112d72418c7e2a85d,"H&R Block, 2750 E Fowler Ave Ste 325, Tampa, FL",28.056654128619147,-82.42930066703515,1754588154609,Synapse54,1754588154609,Synapse54
341,H&R Block,1040 Main St,Chipley,FL,32428,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,a16588a5bac6de1ac09e651d4b79b804,"H&R Block, 1040 Main St, Chipley, FL",30.77157414522424,-85.53771346819137,1754588154609,Synapse54,1754588154609,Synapse54
342,H&R Block,5713 N University Dr,Tamarac,FL,33321,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,94e088177c51bd78f6c0cc986a751461,"H&R Block, 5713 N University Dr, Tamarac, FL",26.19556098875743,-80.25303071759845,1754588154609,Synapse54,1754588154609,Synapse54
343,H&R Block,1378 E Vine St,Kissimmee,FL,34744,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,e85f11927c867593121f3ad7cb2c2161,"H&R Block, 1378 E Vine St, Kissimmee, FL",28.302972118909253,-81.38936428774484,1754588154609,Synapse54,1754588154609,Synapse54
344,H&R Block,17675 N Dale Mabry Hwy,Lutz,FL,33548,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,fc84e8c3c04641283786bb18470bdd4e,"H&R Block, 17675 N Dale Mabry Hwy, Lutz, FL",28.12638651131283,-82.50077654195428,1754588154609,Synapse54,1754588154609,Synapse54
345,H&R Block,450077 State Road 200 Ste 19,Callahan,FL,32011,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,ed0fc2842b99ebe2fce9226714038116,"H&R Block, 450077 State Road 200 Ste 19, Callahan, FL",30.56852826421219,-81.82697572715095,1754588154609,Synapse54,1754588154609,Synapse54
346,H&R Block,522B N US Highway 441,The Villages,FL,32159,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,e58c6e04fe0f07cc63446c54ba76337a,"H&R Block, 522B N US Highway 441, The Villages, FL",28.93111420193938,-81.93357015293785,1754588154609,Synapse54,1754588154609,Synapse54
347,H&R Block,1527 SW 8th St,Miami,FL,33135,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,3691462045b8825726503fd3d50f0650,"H&R Block, 1527 SW 8th St, Miami, FL",25.765904051631164,-80.2199680995989,1754588154609,Synapse54,1754588154609,Synapse54
