OBJECTID,admin4_name,admin3_name,admin2_name,id,MILLENN_CY,MILLENN_CY_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
2388,45813 (Antwerp),Paulding County,Ohio,862a96127ffffff,53,21.2,21.2,63990000.0,29800.410979514396,1758492393705,Synapse54,1758492393705,Synapse54
2389,46910 (Akron),Miami County,Indiana,8626658f7ffffff,55,20.45,20.45,63500000.0,29686.121742292693,1758492393705,Synapse54,1758492393705,Synapse54
2390,46797 (Woodburn),Allen County,Indiana,862a96137ffffff,493,21.79,21.79,64013750.0,29800.556487235688,1758492393705,Synapse54,1758492393705,Synapse54
2391,46580 (Warsaw),Kosciusko County,Indiana,862665907ffffff,210,24.39,24.39,64078750.0,29819.06220321459,1758492393705,Synapse54,1758492393705,Synapse54
2392,45832 (Convoy),Van Wert County,Ohio,862a96157ffffff,49,21.3,21.3,63629999.99609375,29719.76036939196,1758492393705,Synapse54,1758492393705,Synapse54
2393,46510 (Claypool),Kosciusko County,Indiana,86266590fffffff,298,23.86,23.86,64132500.0,29832.062364572692,1758492393705,Synapse54,1758492393705,Synapse54
2394,46774 (New Haven),Allen County,Indiana,862a96187ffffff,4613,23.04,23.04,63761250.00390625,29745.819394617807,1758492393705,Synapse54,1758492393705,Synapse54
2395,46524 (Etna Green),Kosciusko County,Indiana,862665917ffffff,144,24.45,24.45,64132500.0,29832.062364572696,1758492393705,Synapse54,1758492393705,Synapse54
2396,46816 (Fort Wayne),Allen County,Indiana,862a9618fffffff,391,21.26,21.26,63761249.99609375,29745.81939461781,1758492393705,Synapse54,1758492393705,Synapse54
2397,46539 (Mentone),Kosciusko County,Indiana,86266591fffffff,202,23.22,23.22,64132500.0,29832.062364572696,1758492393705,Synapse54,1758492393705,Synapse54
2398,46803 (Fort Wayne),Allen County,Indiana,862a96197ffffff,14227,27.46,27.46,63927499.99609375,29780.11371592578,1758492393705,Synapse54,1758492393705,Synapse54
2399,46580 (Warsaw),Kosciusko County,Indiana,862665927ffffff,1475,23.77,23.77,64297500.0,29866.647778666866,1758492393705,Synapse54,1758492393705,Synapse54
2400,46816 (Fort Wayne),Allen County,Indiana,862a9619fffffff,5388,22.34,22.34,63708750.00390625,29732.88756597892,1758492393705,Synapse54,1758492393705,Synapse54
2401,46580 (Warsaw),Kosciusko County,Indiana,86266592fffffff,2630,25.03,25.03,64107500.00390625,29827.046904717005,1758492393705,Synapse54,1758492393705,Synapse54
2402,46774 (New Haven),Allen County,Indiana,862a961a7ffffff,772,23.23,23.23,63761250.0,29745.81939461781,1758492393705,Synapse54,1758492393705,Synapse54
2403,46582 (Warsaw),Kosciusko County,Indiana,862665937ffffff,228,21.63,21.63,64327499.99609375,29879.11623346342,1758492393705,Synapse54,1758492393705,Synapse54
2404,46774 (New Haven),Allen County,Indiana,862a961afffffff,117,17.03,17.03,63761250.0,29745.819394617807,1758492393705,Synapse54,1758492393705,Synapse54
2405,46510 (Claypool),Kosciusko County,Indiana,862665947ffffff,96,21.62,21.62,64077500.0,29818.99539939218,1758492393705,Synapse54,1758492393705,Synapse54
2406,46835 (Fort Wayne),Allen County,Indiana,862a961b7ffffff,11357,23.67,23.67,63922500.00390625,29785.832374243808,1758492393705,Synapse54,1758492393705,Synapse54
2407,46962 (North Manchester),Kosciusko County,Indiana,86266594fffffff,164,20.02,20.02,63562500.0,29699.167018965934,1758492393705,Synapse54,1758492393705,Synapse54
2408,45822 (Celina),Mercer County,Ohio,862a96217ffffff,73,21.99,21.99,62352500.0,29414.43098278335,1758492393705,Synapse54,1758492393705,Synapse54
2409,46510 (Claypool),Kosciusko County,Indiana,862665957ffffff,225,22.34,22.34,63500000.0,29686.121742292693,1758492393705,Synapse54,1758492393705,Synapse54
2410,47326 (Bryant),Jay County,Indiana,862a96287ffffff,141,20.26,20.26,62183750.0,29379.054193702465,1758492393705,Synapse54,1758492393705,Synapse54
2411,46982 (Silver Lake),Kosciusko County,Indiana,86266595fffffff,87,21.53,21.53,63829999.99609375,29759.00817296576,1758492393705,Synapse54,1758492393705,Synapse54
2412,47371 (Portland),Jay County,Indiana,862a9628fffffff,72,21.49,21.49,62025000.00390625,29339.52725078742,1758492393705,Synapse54,1758492393705,Synapse54
2413,46580 (Warsaw),Kosciusko County,Indiana,862665967ffffff,148,21.67,21.67,63724999.99609375,29739.531749046175,1758492393705,Synapse54,1758492393705,Synapse54
2414,46740 (Geneva),Adams County,Indiana,862a96297ffffff,294,18.73,18.73,62150000.0,29371.814018452493,1758492393705,Synapse54,1758492393705,Synapse54
2415,46510 (Claypool),Kosciusko County,Indiana,86266596fffffff,112,20.7,20.7,63915000.0,29778.63066931194,1758492393705,Synapse54,1758492393705,Synapse54
2416,47326 (Bryant),Jay County,Indiana,862a9629fffffff,128,19.16,19.16,62183749.99609375,29379.054193702465,1758492393705,Synapse54,1758492393705,Synapse54
2417,46580 (Warsaw),Kosciusko County,Indiana,862665977ffffff,166,21.76,21.76,64077500.0,29818.99539939218,1758492393705,Synapse54,1758492393705,Synapse54
2418,46740 (Geneva),Adams County,Indiana,862a962a7ffffff,180,16.2,16.2,62264999.99609375,29393.49412202528,1758492393705,Synapse54,1758492393705,Synapse54
2419,46570 (Tippecanoe),Marshall County,Indiana,862665987ffffff,168,20.64,20.64,63998750.0,29800.18428967896,1758492393705,Synapse54,1758492393705,Synapse54
2420,47326 (Bryant),Jay County,Indiana,862a962afffffff,66,20.82,20.82,62400000.0078125,29426.23931508452,1758492393705,Synapse54,1758492393705,Synapse54
2421,46975 (Rochester),Fulton County,Indiana,86266598fffffff,93,19.79,19.79,63805000.00390625,29753.396617913557,1758492393705,Synapse54,1758492393705,Synapse54
2422,46740 (Geneva),Adams County,Indiana,862a962b7ffffff,331,17.08,17.08,62752500.0,29513.056850757373,1758492393705,Synapse54,1758492393705,Synapse54
2423,46501 (Argos),Marshall County,Indiana,862665997ffffff,83,18.95,18.95,63968749.99609375,29793.788551821493,1758492393705,Synapse54,1758492393705,Synapse54
2424,47371 (Portland),Jay County,Indiana,862a962d7ffffff,67,21.41,21.41,61967500.0,29327.341834312327,1758492393705,Synapse54,1758492393705,Synapse54
2425,46975 (Rochester),Fulton County,Indiana,86266599fffffff,141,19.64,19.64,63968750.0,29793.788551821493,1758492393705,Synapse54,1758492393705,Synapse54
2426,47371 (Portland),Jay County,Indiana,862a962dfffffff,456,23.24,23.24,62082500.00390625,29353.630517113445,1758492393705,Synapse54,1758492393705,Synapse54
2427,46504 (Bourbon),Marshall County,Indiana,8626659a7ffffff,117,21.47,21.47,64000000.0,29800.11748585655,1758492393705,Synapse54,1758492393705,Synapse54
2428,45846 (Fort Recovery),Mercer County,Ohio,862a962f7ffffff,78,22.54,22.54,62025000.0,29339.52725078742,1758492393705,Synapse54,1758492393705,Synapse54
2429,46570 (Tippecanoe),Marshall County,Indiana,8626659afffffff,313,22.42,22.42,64132500.0,29832.062364572692,1758492393705,Synapse54,1758492393705,Synapse54
2430,46772 (Monroe),Adams County,Indiana,862a96387ffffff,190,19.92,19.92,62887500.0,29545.73212077845,1758492393705,Synapse54,1758492393705,Synapse54
2431,46570 (Tippecanoe),Marshall County,Indiana,8626659b7ffffff,57,19.39,19.39,64132500.00390625,29833.926684771122,1758492393705,Synapse54,1758492393705,Synapse54
2432,45882 (Rockford),Mercer County,Ohio,862a9638fffffff,101,19.27,19.27,62627500.0,29480.7700830923,1758492393705,Synapse54,1758492393705,Synapse54
2433,46992 (Wabash),Wabash County,Indiana,862665a07ffffff,81,16.6,16.6,62362500.00390625,29419.27479475641,1758492393705,Synapse54,1758492393705,Synapse54
2434,46772 (Monroe),Adams County,Indiana,862a96397ffffff,273,20.18,20.18,62835000.0,29532.357966114298,1758492393705,Synapse54,1758492393705,Synapse54
2435,46940 (La Fontaine),Wabash County,Indiana,862665a0fffffff,200,19.21,19.21,62462500.0,29444.74893885544,1758492393705,Synapse54,1758492393705,Synapse54
2436,46711 (Berne),Adams County,Indiana,862a9639fffffff,198,17.79,17.79,62592499.99609375,29473.689756245778,1758492393705,Synapse54,1758492393705,Synapse54
2437,46992 (Wabash),Wabash County,Indiana,862665a17ffffff,52,18.06,18.06,62330000.0,29412.776160163674,1758492393705,Synapse54,1758492393705,Synapse54
2438,45898 (Willshire),Van Wert County,Ohio,862a963a7ffffff,159,18.95,18.95,62970000.00390625,29560.000782515734,1758492393705,Synapse54,1758492393705,Synapse54
2439,46940 (La Fontaine),Wabash County,Indiana,862665a1fffffff,95,16.41,16.41,62578750.0,29471.343706144336,1758492393705,Synapse54,1758492393705,Synapse54
2440,46733 (Decatur),Adams County,Indiana,862a963b7ffffff,161,18.99,18.99,62752500.00390625,29513.056850757373,1758492393705,Synapse54,1758492393705,Synapse54
2441,46992 (Wabash),Wabash County,Indiana,862665a27ffffff,61,16.67,16.67,62740000.0,29506.739821210278,1758492393705,Synapse54,1758492393705,Synapse54
2442,46725 (Columbia City),Whitley County,Indiana,862a96407ffffff,115,21.14,21.14,63611250.0,29711.860381393482,1758492393705,Synapse54,1758492393705,Synapse54
2443,46940 (La Fontaine),Wabash County,Indiana,862665a2fffffff,128,18.55,18.55,62771250.0,29513.184090237468,1758492393705,Synapse54,1758492393705,Synapse54
2444,46783 (Roanoke),Huntington County,Indiana,862a9640fffffff,274,21.8,21.8,63482499.99609375,29678.805593097673,1758492393705,Synapse54,1758492393705,Synapse54
2445,46992 (Wabash),Wabash County,Indiana,862665a37ffffff,642,20.73,20.73,62740000.0,29506.739821210278,1758492393705,Synapse54,1758492393705,Synapse54
2446,46725 (Columbia City),Whitley County,Indiana,862a96417ffffff,71,18.44,18.44,63830000.0,29759.00817296576,1758492393705,Synapse54,1758492393705,Synapse54
2447,46952 (Marion),Grant County,Indiana,862665a47ffffff,762,18.07,18.07,62409999.99609375,29431.886616995827,1758492393705,Synapse54,1758492393705,Synapse54
2448,46750 (Huntington),Huntington County,Indiana,862a9641fffffff,135,17.29,17.29,63347500.00390625,29646.737786727073,1758492393705,Synapse54,1758492393705,Synapse54
2449,46953 (Marion),Grant County,Indiana,862665a4fffffff,1021,19.95,19.95,61985000.00390625,29331.80976830254,1758492393705,Synapse54,1758492393705,Synapse54
2450,46725 (Columbia City),Whitley County,Indiana,862a96427ffffff,153,18.64,18.64,63676250.0078125,29725.929374648727,1758492393705,Synapse54,1758492393705,Synapse54
2451,46952 (Marion),Grant County,Indiana,862665a57ffffff,327,18.23,18.23,62362499.99609375,29419.27479475641,1758492393705,Synapse54,1758492393705,Synapse54
2452,46783 (Roanoke),Whitley County,Indiana,862a9642fffffff,217,18.63,18.63,63482499.99609375,29678.805593097673,1758492393705,Synapse54,1758492393705,Synapse54
2453,46953 (Marion),Grant County,Indiana,862665a5fffffff,3606,22.08,22.08,62277500.0,29399.520617801674,1758492393705,Synapse54,1758492393705,Synapse54
2454,46725 (Columbia City),Whitley County,Indiana,862a96437ffffff,139,20.93,20.93,63837499.99609375,29765.942354274724,1758492393705,Synapse54,1758492393705,Synapse54
2455,46952 (Marion),Grant County,Indiana,862665a67ffffff,73,17.94,17.94,62410000.00390625,29431.886616995827,1758492393705,Synapse54,1758492393705,Synapse54
2456,46783 (Roanoke),Wells County,Indiana,862a96447ffffff,260,19.27,19.27,63398750.0,29659.431149154625,1758492393705,Synapse54,1758492393705,Synapse54
2457,46952 (Marion),Grant County,Indiana,862665a6fffffff,94,18.84,18.84,61985000.0,29331.80976830254,1758492393705,Synapse54,1758492393705,Synapse54
2458,46791 (Uniondale),Wells County,Indiana,862a9644fffffff,110,21.15,21.15,63180000.00390625,29612.283357582342,1758492393705,Synapse54,1758492393705,Synapse54
2459,46952 (Marion),Grant County,Indiana,862665a77ffffff,107,19.71,19.71,62361250.0,29419.4377271298,1758492393705,Synapse54,1758492393705,Synapse54
2460,46750 (Huntington),Huntington County,Indiana,862a96457ffffff,204,19.5,19.5,63070000.00390625,29580.23956123297,1758492393705,Synapse54,1758492393705,Synapse54
2461,46970 (Peru),Miami County,Indiana,862665a87ffffff,79,16.56,16.56,62331250.00390625,29412.537410183417,1758492393705,Synapse54,1758492393705,Synapse54
2462,46750 (Huntington),Huntington County,Indiana,862a9645fffffff,54,19.71,19.71,63070000.0078125,29580.23956123297,1758492393705,Synapse54,1758492393705,Synapse54
2463,46911 (Amboy),Miami County,Indiana,862665a8fffffff,79,19.17,19.17,62298749.99609375,29406.101207062366,1758492393705,Synapse54,1758492393705,Synapse54
2464,46798 (Yoder),Allen County,Indiana,862a96467ffffff,198,19.22,19.22,63592500.0078125,29706.38979308046,1758492393705,Synapse54,1758492393705,Synapse54
2465,46970 (Peru),Miami County,Indiana,862665a97ffffff,118,18.82,18.82,62677500.0,29493.2650520643,1758492393705,Synapse54,1758492393705,Synapse54
2466,46777 (Ossian),Wells County,Indiana,862a9646fffffff,112,20.0,20.0,63263749.99609375,29631.657801525394,1758492393705,Synapse54,1758492393705,Synapse54
2467,46914 (Bunker Hill),Miami County,Indiana,862665a9fffffff,97,21.32,21.32,62092500.0,29353.408408593867,1758492393705,Synapse54,1758492393705,Synapse54
2468,46783 (Roanoke),Huntington County,Indiana,862a96477ffffff,515,21.9,21.9,63397499.9921875,29659.50447774075,1758492393705,Synapse54,1758492393705,Synapse54
2469,46992 (Wabash),Wabash County,Indiana,862665aa7ffffff,48,17.14,17.14,62740000.0,29506.44670566448,1758492393705,Synapse54,1758492393705,Synapse54
2470,46962 (North Manchester),Wabash County,Indiana,862a96487ffffff,61,19.49,19.49,63392500.0,29664.712589821203,1758492393705,Synapse54,1758492393705,Synapse54
2471,46911 (Amboy),Wabash County,Indiana,862665aafffffff,39,16.74,16.74,62607499.99609375,29479.389472209972,1758492393705,Synapse54,1758492393705,Synapse54
2472,46750 (Huntington),Huntington County,Indiana,862a9648fffffff,74,20.9,20.9,63392500.0,29664.712589821203,1758492393705,Synapse54,1758492393705,Synapse54
2473,46970 (Peru),Miami County,Indiana,862665ab7ffffff,347,22.32,22.32,62740000.0,29506.44670566448,1758492393705,Synapse54,1758492393705,Synapse54
2474,46962 (North Manchester),Wabash County,Indiana,862a96497ffffff,619,18.54,18.54,63562500.0,29699.167018965934,1758492393705,Synapse54,1758492393705,Synapse54
2475,46919 (Converse),Grant County,Indiana,862665ac7ffffff,327,19.7,19.7,62331249.99609375,29412.53741018342,1758492393705,Synapse54,1758492393705,Synapse54
2476,46962 (North Manchester),Wabash County,Indiana,862a9649fffffff,52,19.33,19.33,63562500.0,29699.167018965934,1758492393705,Synapse54,1758492393705,Synapse54
2477,46986 (Swayzee),Grant County,Indiana,862665acfffffff,260,20.12,20.12,61985000.0,29327.220940686515,1758492393705,Synapse54,1758492393705,Synapse54
2478,46787 (South Whitley),Whitley County,Indiana,862a964a7ffffff,55,18.03,18.03,63696250.0,29731.482877739665,1758492393705,Synapse54,1758492393705,Synapse54
2479,46919 (Converse),Miami County,Indiana,862665ad7ffffff,112,19.86,19.86,62092499.99609375,29353.717655951936,1758492393705,Synapse54,1758492393705,Synapse54
2480,46750 (Huntington),Huntington County,Indiana,862a964afffffff,70,20.53,20.53,63477500.0,29679.554108811542,1758492393705,Synapse54,1758492393705,Synapse54
2481,46936 (Greentown),Howard County,Indiana,862665adfffffff,55,19.3,19.3,62037500.0,29340.23054833897,1758492393705,Synapse54,1758492393705,Synapse54
2482,46962 (North Manchester),Wabash County,Indiana,862a964b7ffffff,70,18.97,18.97,63696250.0,29731.48287773966,1758492393705,Synapse54,1758492393705,Synapse54
2483,46952 (Marion),Grant County,Indiana,862665ae7ffffff,54,18.31,18.31,62145000.0,29372.20854337226,1758492393705,Synapse54,1758492393705,Synapse54
2484,46750 (Huntington),Huntington County,Indiana,862a964c7ffffff,3827,22.86,22.86,63097500.0,29592.687472956586,1758492393705,Synapse54,1758492393705,Synapse54
2485,46987 (Sweetser),Grant County,Indiana,862665aefffffff,311,19.26,19.26,62053750.0078125,29346.103121505166,1758492393705,Synapse54,1758492393705,Synapse54
2486,46750 (Huntington),Huntington County,Indiana,862a964cfffffff,100,20.08,20.08,62820000.00390625,29525.877452665016,1758492393705,Synapse54,1758492393705,Synapse54
2487,46919 (Converse),Miami County,Indiana,862665af7ffffff,50,19.61,19.61,62113750.00390625,29365.546976406138,1758492393705,Synapse54,1758492393705,Synapse54
2488,46750 (Huntington),Huntington County,Indiana,862a964d7ffffff,397,21.2,21.2,63070000.0,29584.534019974337,1758492393705,Synapse54,1758492393705,Synapse54
2489,46941 (Lagro),Wabash County,Indiana,862665b07ffffff,165,19.21,19.21,62872500.0,29538.590045873032,1758492393705,Synapse54,1758492393705,Synapse54
2490,46750 (Huntington),Huntington County,Indiana,862a964dfffffff,126,21.36,21.36,63258750.0,29632.406317239263,1758492393705,Synapse54,1758492393705,Synapse54
2491,46941 (Lagro),Wabash County,Indiana,862665b0fffffff,47,17.67,17.67,62904999.99609375,29545.490362819408,1758492393705,Synapse54,1758492393705,Synapse54
2492,46750 (Huntington),Huntington County,Indiana,862a964e7ffffff,241,17.5,17.5,63477500.0,29679.554108811542,1758492393705,Synapse54,1758492393705,Synapse54
2493,46992 (Wabash),Wabash County,Indiana,862665b17ffffff,98,19.92,19.92,63119999.99609375,29598.82727735561,1758492393705,Synapse54,1758492393705,Synapse54
2494,46750 (Huntington),Huntington County,Indiana,862a964efffffff,230,21.32,21.32,63263750.0,29627.198205158806,1758492393705,Synapse54,1758492393705,Synapse54
2495,46941 (Lagro),Wabash County,Indiana,862665b1fffffff,134,18.48,18.48,62903750.00390625,29545.32743044602,1758492393705,Synapse54,1758492393705,Synapse54
2496,46990 (Urbana),Wabash County,Indiana,862665b27ffffff,49,19.6,19.6,63562500.0,29699.167018965934,1758492393705,Synapse54,1758492393705,Synapse54
2497,46702 (Andrews),Huntington County,Indiana,862665b2fffffff,147,19.17,19.17,62903750.0,29545.32743044602,1758492393705,Synapse54,1758492393705,Synapse54
2498,46990 (Urbana),Wabash County,Indiana,862665b37ffffff,60,19.42,19.42,62872499.99609375,29538.590045873032,1758492393705,Synapse54,1758492393705,Synapse54
2499,46940 (La Fontaine),Huntington County,Indiana,862665b47ffffff,78,19.55,19.55,62905000.0,29545.490362819408,1758492393705,Synapse54,1758492393705,Synapse54
2500,46792 (Warren),Huntington County,Indiana,862665b4fffffff,49,18.63,18.63,62417500.0,29426.26813581762,1758492393705,Synapse54,1758492393705,Synapse54
2501,46952 (Marion),Grant County,Indiana,862a9669fffffff,82,19.2,19.2,62250000.0,29391.487841926108,1758492393705,Synapse54,1758492393705,Synapse54
2502,46792 (Warren),Huntington County,Indiana,862a966a7ffffff,249,19.39,19.39,62475000.0,29445.58526900966,1758492393705,Synapse54,1758492393705,Synapse54
2503,46792 (Warren),Wells County,Indiana,862a966afffffff,62,17.27,17.27,62249999.99609375,29391.487841926108,1758492393705,Synapse54,1758492393705,Synapse54
2504,46792 (Warren),Huntington County,Indiana,862a966b7ffffff,47,13.13,13.13,62602500.0,29478.56672871935,1758492393705,Synapse54,1758492393705,Synapse54
2505,47348 (Hartford City),Blackford County,Indiana,862a966c7ffffff,48,18.9,18.9,62066250.0,29351.70269722621,1758492393705,Synapse54,1758492393705,Synapse54
2506,47348 (Hartford City),Blackford County,Indiana,862a966cfffffff,69,21.5,21.5,61882499.99609375,29306.806011581408,1758492393705,Synapse54,1758492393705,Synapse54
2507,47348 (Hartford City),Blackford County,Indiana,862a966d7ffffff,53,17.73,17.73,61901250.00390625,29312.125207548776,1758492393705,Synapse54,1758492393705,Synapse54
2508,47348 (Hartford City),Blackford County,Indiana,862a966dfffffff,1139,20.31,20.31,61773750.0,29279.157068731154,1758492393705,Synapse54,1758492393705,Synapse54
2509,47359 (Montpelier),Blackford County,Indiana,862a966e7ffffff,354,19.79,19.79,62066249.99609375,29351.70269722621,1758492393705,Synapse54,1758492393705,Synapse54
2510,47359 (Montpelier),Blackford County,Indiana,862a966efffffff,42,19.35,19.35,61983749.99609375,29332.259682659977,1758492393705,Synapse54,1758492393705,Synapse54
2511,47359 (Montpelier),Blackford County,Indiana,862a966f7ffffff,53,19.27,19.27,62257500.00390625,29398.96134365077,1758492393705,Synapse54,1758492393705,Synapse54
2512,46714 (Bluffton),Wells County,Indiana,862a96707ffffff,429,17.82,17.82,62986249.99609375,29565.15957603129,1758492393705,Synapse54,1758492393705,Synapse54
2513,46714 (Bluffton),Wells County,Indiana,862a9670fffffff,1821,21.81,21.81,62700000.00390625,29499.68269609322,1758492393705,Synapse54,1758492393705,Synapse54
2514,46714 (Bluffton),Wells County,Indiana,862a96717ffffff,125,19.14,19.14,62635000.0,29485.467045665726,1758492393705,Synapse54,1758492393705,Synapse54
2515,46714 (Bluffton),Wells County,Indiana,862a9671fffffff,544,25.78,25.78,63020000.0078125,29572.401580926282,1758492393705,Synapse54,1758492393705,Synapse54
2516,46777 (Ossian),Wells County,Indiana,862a96727ffffff,120,18.58,18.58,63052499.9921875,29579.301897872658,1758492393705,Synapse54,1758492393705,Synapse54
2517,46731 (Craigville),Wells County,Indiana,862a9672fffffff,112,18.7,18.7,62986250.00390625,29565.15957603129,1758492393705,Synapse54,1758492393705,Synapse54
2518,46777 (Ossian),Wells County,Indiana,862a96737ffffff,145,18.24,18.24,63134999.99609375,29598.603013229582,1758492393705,Synapse54,1758492393705,Synapse54
2519,46711 (Berne),Adams County,Indiana,862a96747ffffff,161,19.44,19.44,62699999.99609375,29499.68269609322,1758492393705,Synapse54,1758492393705,Synapse54
2520,46740 (Geneva),Adams County,Indiana,862a9674fffffff,152,19.1,19.1,62400000.00390625,29426.23931508452,1758492393705,Synapse54,1758492393705,Synapse54
